Açao Orçamentária;Categoria de Programação;Unidade Administrativa;Despesa Agregada;Plano Interno;GND;Elemento;Subelemento;Item de Despesa;Proposta UA-1;Proposta Final
02.061.0570.4269.0001 - PLEITOS ELEITORAIS - NACIONAL;PLEITOS ELEITORAIS;ASPLAN - ASSESSORIA DE PLANEJAMENTO;ADICIONAL DE SERVIÇOS DE TRANSPORTE;FUN TRANSP;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.74 - FRETES E TRANSPORTE DE ENCOMENDAS;FRETES E TRANSPORTES DE ENCOMENDAS;1.011.206,17;0,00
02.061.0570.4269.0001 - PLEITOS ELEITORAIS - NACIONAL;PLEITOS ELEITORAIS;ASPLAN - ASSESSORIA DE PLANEJAMENTO;ALIMENTAÇÃO DE SERVIDORES E COLABORADORES;FUN ALIMEN;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.07 - GENEROS DE ALIMENTAÇÃO;GÊNEROS ALIMENTÍCIOS;4.600,00;0,00
02.061.0570.4269.0001 - PLEITOS ELEITORAIS - NACIONAL;PLEITOS ELEITORAIS;ASPLAN - ASSESSORIA DE PLANEJAMENTO;ALIMENTAÇÃO DE SERVIDORES E COLABORADORES;FUN ALIMEN;33 - OUTRAS DESPESAS CORRENTES;33.90.46 - AUXÍLIO ALIMENTAÇÃO;3390.46.01 - INDENIZAÇÃO AUXILIO-ALIMENTAÇÃO;AUXÍLIO ALIMENTAÇÃO;1.334.750,00;0,00
02.061.0570.4269.0001 - PLEITOS ELEITORAIS - NACIONAL;PLEITOS ELEITORAIS;ASPLAN - ASSESSORIA DE PLANEJAMENTO;AQUIS. E LOCAÇÃO DE MOBILIÁRIO E UTENSÍLIOS P/ LOCAIS VOT.;LVO AQUMOB;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.14 - LOCAÇÃO DE BENS MÓVEIS DE OUTRAS NATUREZAS E INTAN;LOCAÇÃO DE MESAS E CADEIRAS;5.388,00;0,00
02.061.0570.4269.0001 - PLEITOS ELEITORAIS - NACIONAL;PLEITOS ELEITORAIS;ASPLAN - ASSESSORIA DE PLANEJAMENTO;AQUISIÇÃO DE OUTROS MATERIAIS;MAT AQUOUT;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.16 - MATERIAL DE EXPEDIENTE;MATERIAL DE EXPEDIENTE;5.227,00;5.227,00
02.061.0570.4269.0001 - PLEITOS ELEITORAIS - NACIONAL;PLEITOS ELEITORAIS;ASPLAN - ASSESSORIA DE PLANEJAMENTO;AQUISIÇÃO DE OUTROS MATERIAIS;MAT AQUOUT;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.44 - MATERIAL DE SINALIZAÇÃO VISUAL E OUTROS;MATERIAL DE SINALIZAÇÃO VISUAL E OUTROS;21.531,04;21.531,04
02.061.0570.4269.0001 - PLEITOS ELEITORAIS - NACIONAL;PLEITOS ELEITORAIS;ASPLAN - ASSESSORIA DE PLANEJAMENTO;AQUISIÇÃO DE SUPRIMENTOS E ACESSÓRIOS DE INFORMÁTICA;MAT AQUINF;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.17 - MATERIAL DE PROCESSAMENTO DE DADOS;ETIQUETA AUTO ADESIVA COM CODIGO DE BARRAS;480,00;480,00
02.061.0570.4269.0001 - PLEITOS ELEITORAIS - NACIONAL;PLEITOS ELEITORAIS;ASPLAN - ASSESSORIA DE PLANEJAMENTO;AQUISIÇÃO DE SUPRIMENTOS E ACESSÓRIOS DE INFORMÁTICA;MAT AQUINF;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.17 - MATERIAL DE PROCESSAMENTO DE DADOS;MATERIAL DE PROCESSAMENTO DE DADOS EM GERAL;141.500,00;101.500,00
02.061.0570.4269.0001 - PLEITOS ELEITORAIS - NACIONAL;PLEITOS ELEITORAIS;ASPLAN - ASSESSORIA DE PLANEJAMENTO;AQUISIÇÃO DE SUPRIMENTOS E ACESSÓRIOS DE INFORMÁTICA;MAT AQUINF;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.17 - MATERIAL DE PROCESSAMENTO DE DADOS;PEN DRIVE;36.680,00;29.344,00
02.061.0570.4269.0001 - PLEITOS ELEITORAIS - NACIONAL;PLEITOS ELEITORAIS;ASPLAN - ASSESSORIA DE PLANEJAMENTO;AQUISIÇÃO E LOCAÇÃO DE EQUIPAMENTOS;IES AQUEQU;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.12 - LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS;LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.500,00;0,00
02.061.0570.4269.0001 - PLEITOS ELEITORAIS - NACIONAL;PLEITOS ELEITORAIS;ASPLAN - ASSESSORIA DE PLANEJAMENTO;CONTRATAÇÃO DE SERVIÇOS DE SISTEMA MÓVEL DE TRANSMISSÃO DE VOZ E DADOS VIA SATÉLITE;IES SISMOV;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.12 - LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS;LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS;0,00;0,00
02.061.0570.4269.0001 - PLEITOS ELEITORAIS - NACIONAL;PLEITOS ELEITORAIS;ASPLAN - ASSESSORIA DE PLANEJAMENTO;CONTRATAÇÃO DE SERVIÇOS DE SISTEMA MÓVEL DE TRANSMISSÃO DE VOZ E DADOS VIA SATÉLITE;IES SISMOV;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.58 - SERVIÇOS DE TELECOMUNICAÇÕES;SERVIÇO DE COMUNICAÇÃO DE DADOS;32.000,00;0,00
02.061.0570.4269.0001 - PLEITOS ELEITORAIS - NACIONAL;PLEITOS ELEITORAIS;ASPLAN - ASSESSORIA DE PLANEJAMENTO;CONTRATAÇÃO DE SERVIÇOS DE SISTEMA MÓVEL DE TRANSMISSÃO DE VOZ E DADOS VIA SATÉLITE;IES SISMOV;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.97 - COMUNICAÇÃO DE DADOS;SERVIÇOS DE SISTEMA MÓVEL DE TRANSMISSÃO DE VOZ E DADOS;0,00;0,00
02.061.0570.4269.0001 - PLEITOS ELEITORAIS - NACIONAL;PLEITOS ELEITORAIS;ASPLAN - ASSESSORIA DE PLANEJAMENTO;CONVOCAÇÃO DE MESÁRIOS;MES CONVOC;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.47 - SERVIÇOS DE COMUNICAÇÃO EM GERAL;CONTRATOS E.C.T;261.947,42;0,00
02.061.0570.4269.0001 - PLEITOS ELEITORAIS - NACIONAL;PLEITOS ELEITORAIS;ASPLAN - ASSESSORIA DE PLANEJAMENTO;CONVOCAÇÃO DE MESÁRIOS;MES CONVOC;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.47 - SERVIÇOS DE COMUNICAÇÃO EM GERAL;CONVOCAÇÃO DE MESÁRIOS;8.281,71;0,00
02.061.0570.4269.0001 - PLEITOS ELEITORAIS - NACIONAL;PLEITOS ELEITORAIS;ASPLAN - ASSESSORIA DE PLANEJAMENTO;INSTALAÇÃO DE REDES/COMUNICAÇÃO DE DADOS;IES INSRED;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.97 - COMUNICAÇÃO DE DADOS;DESPESAS DE TELEPROCESSAMENTO;0,00;32.000,00
02.061.0570.4269.0001 - PLEITOS ELEITORAIS - NACIONAL;PLEITOS ELEITORAIS;CORF - COORDENADORIA DE ORÇAMENTO, FINANÇAS E CONTABILIDADE;ALIMENTAÇÃO DE SERVIDORES E COLABORADORES 1º TURNO;FUN ALIMEN1;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.07 - GENEROS DE ALIMENTAÇÃO;GÊNEROS ALIMENTÍCIOS;0,00;4.600,00
02.061.0570.4269.0001 - PLEITOS ELEITORAIS - NACIONAL;PLEITOS ELEITORAIS;CORF - COORDENADORIA DE ORÇAMENTO, FINANÇAS E CONTABILIDADE;CONVOCAÇÃO DE MESÁRIOS 1º TURNO;MES CONVOC1;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.47 - SERVIÇOS DE COMUNICAÇÃO EM GERAL;CONTRATOS E.C.T;0,00;261.947,42
02.061.0570.4269.0001 - PLEITOS ELEITORAIS - NACIONAL;PLEITOS ELEITORAIS;CORF - COORDENADORIA DE ORÇAMENTO, FINANÇAS E CONTABILIDADE;CONVOCAÇÃO DE MESÁRIOS 1º TURNO;MES CONVOC1;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.63 - SERVIÇOS GRÁFICOS;SERVIÇOS GERAIS DE IMPRESSÃO;0,00;8.281,71
02.061.0570.4269.0001 - PLEITOS ELEITORAIS - NACIONAL;PLEITOS ELEITORAIS;CORF - COORDENADORIA DE ORÇAMENTO, FINANÇAS E CONTABILIDADE;FORNECIMENTO ALIMENTAÇÃO MESÁRIOS E ESCRUTINADORES 1º TURNO;MES ALIMEN1;33 - OUTRAS DESPESAS CORRENTES;33.90.48 - OUTROS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS;3390.48.01 - AUXÍLIO A PESSOAS FÍSICAS;AUXÍLIO ALIMENTAÇÃO EM ESPÉCIE;0,00;496.650,00
02.061.0570.4269.0001 - PLEITOS ELEITORAIS - NACIONAL;PLEITOS ELEITORAIS;CORF - COORDENADORIA DE ORÇAMENTO, FINANÇAS E CONTABILIDADE;FORNECIMENTO ALIMENTAÇÃO MESÁRIOS E ESCRUTINADORES 2º TURNO;MES ALIMEN2;33 - OUTRAS DESPESAS CORRENTES;33.90.48 - OUTROS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS;3390.48.01 - AUXÍLIO A PESSOAS FÍSICAS;AUXÍLIO ALIMENTAÇÃO EM ESPÉCIE;0,00;496.650,00
02.061.0570.4269.0001 - PLEITOS ELEITORAIS - NACIONAL;PLEITOS ELEITORAIS;CORF - COORDENADORIA DE ORÇAMENTO, FINANÇAS E CONTABILIDADE;LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS 1º TURNO;LVO LOCMAQ1;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.12 - LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS;LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS;0,00;2.694,00
02.061.0570.4269.0001 - PLEITOS ELEITORAIS - NACIONAL;PLEITOS ELEITORAIS;CORF - COORDENADORIA DE ORÇAMENTO, FINANÇAS E CONTABILIDADE;LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS 1º TURNO;IES LOCMAQ1;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.31 - LOCAÇÃO DE EQUIPAMENTOS DE PROCESSAMENTO DE DADOS;LOCAÇÃO DE EAQUIPAMENTOS DE REDES;0,00;22.500,00
02.061.0570.4269.0001 - PLEITOS ELEITORAIS - NACIONAL;PLEITOS ELEITORAIS;CORF - COORDENADORIA DE ORÇAMENTO, FINANÇAS E CONTABILIDADE;LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS 2º TURNO;LVO LOCMAQ2;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.12 - LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS;LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS;0,00;2.694,00
02.061.0570.4269.0001 - PLEITOS ELEITORAIS - NACIONAL;PLEITOS ELEITORAIS;CORF - COORDENADORIA DE ORÇAMENTO, FINANÇAS E CONTABILIDADE;LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS 2º TURNO;IES LOCMAQ2;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.31 - LOCAÇÃO DE EQUIPAMENTOS DE PROCESSAMENTO DE DADOS;LOCAÇÃO DE EAQUIPAMENTOS DE REDES;0,00;6.000,00
02.061.0570.4269.0001 - PLEITOS ELEITORAIS - NACIONAL;PLEITOS ELEITORAIS;CORF - COORDENADORIA DE ORÇAMENTO, FINANÇAS E CONTABILIDADE;TRANSPORTE DE URNAS ELETRÔNICAS 1º TURNO;UEL TRANSP1;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.74 - FRETES E TRANSPORTE DE ENCOMENDAS;FRETES E TRANSPORTES DE ENCOMENDAS;0,00;257.603,79
02.061.0570.4269.0001 - PLEITOS ELEITORAIS - NACIONAL;PLEITOS ELEITORAIS;CORF - COORDENADORIA DE ORÇAMENTO, FINANÇAS E CONTABILIDADE;TRANSPORTE DE URNAS ELETRÔNICAS 2º TURNO;UEL TRANSP2;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.74 - FRETES E TRANSPORTE DE ENCOMENDAS;FRETES E TRANSPORTES DE ENCOMENDAS;0,00;257.603,79
TOTAL;;;;;;;;;7.942.838,49;5.529.337,79
